artist,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year
Sam Hunt,23,0.641,0.78,3,-5.138,1,0.0852,0.0206,0.0,0.143,0.693,98.004,audio_features,4PuAqZlL1tkidkuxfDlLbF,spotify:track:4PuAqZlL1tkidkuxfDlLbF,https://api.spotify.com/v1/tracks/4PuAqZlL1tkidkuxfDlLbF,https://api.spotify.com/v1/audio-analysis/4PuAqZlL1tkidkuxfDlLbF,179720,4,2021
Key Glock,Ambition For Cash,0.841,0.732,7,-5.186,0,0.19,0.0115,2.18e-05,0.136,0.576,149.012,audio_features,4mIHgQ3ofK2RK34UdbqMbe,spotify:track:4mIHgQ3ofK2RK34UdbqMbe,https://api.spotify.com/v1/tracks/4mIHgQ3ofK2RK34UdbqMbe,https://api.spotify.com/v1/audio-analysis/4mIHgQ3ofK2RK34UdbqMbe,143480,4,2021
Jake Owen,Best Thing Since Backroads,0.512,0.841,7,-3.8,1,0.0309,0.0424,0.000257,0.113,0.33,156.077,audio_features,0R1REdJZIDy7IS3DybdBce,spotify:track:0R1REdJZIDy7IS3DybdBce,https://api.spotify.com/v1/tracks/0R1REdJZIDy7IS3DybdBce,https://api.spotify.com/v1/audio-analysis/0R1REdJZIDy7IS3DybdBce,187433,4,2021
Seaforth,Breakups,0.531,0.552,1,-5.945,1,0.0309,0.436,0.0,0.0786,0.328,74.931,audio_features,77Bt2DXJE1R1qsnm4D10Ox,spotify:track:77Bt2DXJE1R1qsnm4D10Ox,https://api.spotify.com/v1/tracks/77Bt2DXJE1R1qsnm4D10Ox,https://api.spotify.com/v1/audio-analysis/77Bt2DXJE1R1qsnm4D10Ox,223129,3,2021
Yungeen Ace,Who I Smoke,0.815,0.737,11,-6.968,1,0.188,0.1,0.0,0.123,0.293,99.95,audio_features,3093lstvMDfRjvimLc6ViU,spotify:track:3093lstvMDfRjvimLc6ViU,https://api.spotify.com/v1/tracks/3093lstvMDfRjvimLc6ViU,https://api.spotify.com/v1/audio-analysis/3093lstvMDfRjvimLc6ViU,134187,4,2021
"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),0.493,0.653,0,-5.666,0,0.0466,0.269,0.0,0.511,0.852,142.347,audio_features,5B0kgjHULYJhAQkK5XsMoC,spotify:track:5B0kgjHULYJhAQkK5XsMoC,https://api.spotify.com/v1/tracks/5B0kgjHULYJhAQkK5XsMoC,https://api.spotify.com/v1/audio-analysis/5B0kgjHULYJhAQkK5XsMoC,121573,4,2021
Remble,Touchable,0.756,0.596,4,-9.644,1,0.452,0.572,0.0,0.101,0.673,94.869,audio_features,24iwskv8LDFMYRZ6Sr9iyw,spotify:track:24iwskv8LDFMYRZ6Sr9iyw,https://api.spotify.com/v1/tracks/24iwskv8LDFMYRZ6Sr9iyw,https://api.spotify.com/v1/audio-analysis/24iwskv8LDFMYRZ6Sr9iyw,122648,4,2021
Jack Harlow,SUVs (Black on Black),0.801,0.688,1,-4.594,1,0.396,0.144,0.0,0.107,0.5,162.928,audio_features,1MIGkQxcdAt2lDx6ySpsc5,spotify:track:1MIGkQxcdAt2lDx6ySpsc5,https://api.spotify.com/v1/tracks/1MIGkQxcdAt2lDx6ySpsc5,https://api.spotify.com/v1/audio-analysis/1MIGkQxcdAt2lDx6ySpsc5,157675,4,2021
Austin Burke,Town Home,0.63,0.683,5,-5.7,1,0.0307,0.15,0.0,0.133,0.486,155.927,audio_features,3oYzZC4WuE9Ymqcp91cGzk,spotify:track:3oYzZC4WuE9Ymqcp91cGzk,https://api.spotify.com/v1/tracks/3oYzZC4WuE9Ymqcp91cGzk,https://api.spotify.com/v1/audio-analysis/3oYzZC4WuE9Ymqcp91cGzk,170413,4,2021
Lil Tecca,NEVER LEFT,0.81,0.658,11,-6.92,1,0.329,0.022,0.0,0.309,0.433,82.532,audio_features,0soNGRgFn7aq1T4LXtFDMb,spotify:track:0soNGRgFn7aq1T4LXtFDMb,https://api.spotify.com/v1/tracks/0soNGRgFn7aq1T4LXtFDMb,https://api.spotify.com/v1/audio-analysis/0soNGRgFn7aq1T4LXtFDMb,168727,4,2021
Nicki Minaj,Seeing Green (with Drake & Lil Wayne),0.573,0.867,5,-2.876,0,0.168,0.0853,0.0,0.38,0.231,74.861,audio_features,1TZv3bujNaYz646eezRE91,spotify:track:1TZv3bujNaYz646eezRE91,https://api.spotify.com/v1/tracks/1TZv3bujNaYz646eezRE91,https://api.spotify.com/v1/audio-analysis/1TZv3bujNaYz646eezRE91,339506,4,2021
Dan + Shay,Glad You Exist,0.741,0.499,11,-8.035,1,0.0356,0.23,0.0,0.125,0.692,103.96,audio_features,3oV2RVOmwdWdf9BmGS4Oad,spotify:track:3oV2RVOmwdWdf9BmGS4Oad,https://api.spotify.com/v1/tracks/3oV2RVOmwdWdf9BmGS4Oad,https://api.spotify.com/v1/audio-analysis/3oV2RVOmwdWdf9BmGS4Oad,144760,4,2021
DJ Scheme,E-ER (feat. Lil Yachty),0.952,0.29,8,-11.459,1,0.428,0.074,0.0,0.107,0.394,130.083,audio_features,4N7i6RfJXMWfkx9Zr6pzkJ,spotify:track:4N7i6RfJXMWfkx9Zr6pzkJ,https://api.spotify.com/v1/tracks/4N7i6RfJXMWfkx9Zr6pzkJ,https://api.spotify.com/v1/audio-analysis/4N7i6RfJXMWfkx9Zr6pzkJ,163385,4,2021
Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),0.808,0.639,1,-7.266,0,0.279,0.0802,0.0,0.15,0.395,118.0,audio_features,4eNOLmx8r2IJAVKvBBL1jv,spotify:track:4eNOLmx8r2IJAVKvBBL1jv,https://api.spotify.com/v1/tracks/4eNOLmx8r2IJAVKvBBL1jv,https://api.spotify.com/v1/audio-analysis/4eNOLmx8r2IJAVKvBBL1jv,144349,4,2021
Lady A,Like A Lady,0.637,0.932,8,-3.545,1,0.0354,0.06,3.23e-06,0.138,0.771,95.511,audio_features,5SulrwmIUDbU5TQQtoYHhL,spotify:track:5SulrwmIUDbU5TQQtoYHhL,https://api.spotify.com/v1/tracks/5SulrwmIUDbU5TQQtoYHhL,https://api.spotify.com/v1/audio-analysis/5SulrwmIUDbU5TQQtoYHhL,181200,4,2021
Joyner Lucas,Ramen & OJ,0.597,0.571,1,-6.205,0,0.293,0.492,0.0,0.093,0.165,106.196,audio_features,4TIqzdAssasqx3DAe6cG9J,spotify:track:4TIqzdAssasqx3DAe6cG9J,https://api.spotify.com/v1/tracks/4TIqzdAssasqx3DAe6cG9J,https://api.spotify.com/v1/audio-analysis/4TIqzdAssasqx3DAe6cG9J,218448,3,2021
NLE Choppa,Final Warning,0.847,0.912,11,-3.129,1,0.257,0.0781,0.0,0.142,0.88,81.486,audio_features,3LVcKphzONOdQ2EATazlZq,spotify:track:3LVcKphzONOdQ2EATazlZq,https://api.spotify.com/v1/tracks/3LVcKphzONOdQ2EATazlZq,https://api.spotify.com/v1/audio-analysis/3LVcKphzONOdQ2EATazlZq,156895,4,2021
Gucci Mane,Shit Crazy (feat. BIG30),0.913,0.573,11,-9.05,1,0.379,0.0202,0.0,0.236,0.626,145.011,audio_features,0hxaEtFtNGWF2U7Z6KvmMB,spotify:track:0hxaEtFtNGWF2U7Z6KvmMB,https://api.spotify.com/v1/tracks/0hxaEtFtNGWF2U7Z6KvmMB,https://api.spotify.com/v1/audio-analysis/0hxaEtFtNGWF2U7Z6KvmMB,162802,4,2021
Dylan Scott,New Truck,0.529,0.755,1,-5.864,1,0.125,0.222,0.0,0.0986,0.528,96.86,audio_features,4MDYIbU6I29Gjiu7JATTIJ,spotify:track:4MDYIbU6I29Gjiu7JATTIJ,https://api.spotify.com/v1/tracks/4MDYIbU6I29Gjiu7JATTIJ,https://api.spotify.com/v1/audio-analysis/4MDYIbU6I29Gjiu7JATTIJ,174360,4,2021
Gunna,too easy,0.798,0.574,1,-6.548,1,0.157,0.024,0.0,0.122,0.309,155.964,audio_features,4eL3XeuGaEoVT8ttDh3hwY,spotify:track:4eL3XeuGaEoVT8ttDh3hwY,https://api.spotify.com/v1/tracks/4eL3XeuGaEoVT8ttDh3hwY,https://api.spotify.com/v1/audio-analysis/4eL3XeuGaEoVT8ttDh3hwY,138587,4,2021
LPB Poody,Batman,0.893,0.565,1,-4.74,1,0.268,0.0754,0.0,0.0375,0.808,81.009,audio_features,1xMvdOFQaql3EBkHmuh2TK,spotify:track:1xMvdOFQaql3EBkHmuh2TK,https://api.spotify.com/v1/tracks/1xMvdOFQaql3EBkHmuh2TK,https://api.spotify.com/v1/audio-analysis/1xMvdOFQaql3EBkHmuh2TK,156432,4,2021
Kid Cudi,Tequila Shots,0.712,0.556,5,-7.214,0,0.0531,0.084,5.04e-05,0.527,0.22,90.494,audio_features,30KctD1WsHKTIYczXjip5a,spotify:track:30KctD1WsHKTIYczXjip5a,https://api.spotify.com/v1/tracks/30KctD1WsHKTIYczXjip5a,https://api.spotify.com/v1/audio-analysis/30KctD1WsHKTIYczXjip5a,193293,4,2021
Luke Combs,Doin' This,0.593,0.552,1,-5.838,1,0.028,0.18,1.71e-05,0.11,0.39,115.0,audio_features,4GyD3o5hWoyCuYpdlzZlRL,spotify:track:4GyD3o5hWoyCuYpdlzZlRL,https://api.spotify.com/v1/tracks/4GyD3o5hWoyCuYpdlzZlRL,https://api.spotify.com/v1/audio-analysis/4GyD3o5hWoyCuYpdlzZlRL,254181,4,2021
Megan Thee Stallion,Thot Shit,0.949,0.683,9,-4.242,1,0.0946,0.0199,0.0,0.171,0.887,130.012,audio_features,7FdmHr87G79PDRGy9SPBkZ,spotify:track:7FdmHr87G79PDRGy9SPBkZ,https://api.spotify.com/v1/tracks/7FdmHr87G79PDRGy9SPBkZ,https://api.spotify.com/v1/audio-analysis/7FdmHr87G79PDRGy9SPBkZ,184635,4,2021
Brent Faiyaz,"GRAVITY (FEAT. TYLER, THE CREATOR)",0.539,0.615,1,-8.746,0,0.252,0.173,0.0056,0.144,0.493,163.924,audio_features,6u3CPnFMKANYgfdiifFOiJ,spotify:track:6u3CPnFMKANYgfdiifFOiJ,https://api.spotify.com/v1/tracks/6u3CPnFMKANYgfdiifFOiJ,https://api.spotify.com/v1/audio-analysis/6u3CPnFMKANYgfdiifFOiJ,214693,4,2021
Alex Hall,Heart Shut (feat. Tenille Townes),0.414,0.507,3,-5.191,1,0.0439,0.364,0.0,0.105,0.379,80.377,audio_features,70fSevXWD2U6KFWZvtlhiv,spotify:track:70fSevXWD2U6KFWZvtlhiv,https://api.spotify.com/v1/tracks/70fSevXWD2U6KFWZvtlhiv,https://api.spotify.com/v1/audio-analysis/70fSevXWD2U6KFWZvtlhiv,201653,4,2021
YNW Melly,Mind of Melvin (feat. Lil Uzi Vert),0.663,0.432,8,-8.553,1,0.0382,0.448,2.62e-05,0.152,0.307,130.108,audio_features,5xyLeb2q1lxDf7hXKYlC1H,spotify:track:5xyLeb2q1lxDf7hXKYlC1H,https://api.spotify.com/v1/tracks/5xyLeb2q1lxDf7hXKYlC1H,https://api.spotify.com/v1/audio-analysis/5xyLeb2q1lxDf7hXKYlC1H,230881,4,2021
Fredo Bang,Top (Remix) feat. Lil Durk,0.537,0.674,5,-6.3,1,0.274,0.0657,0.0,0.1,0.468,98.642,audio_features,5S0QZGDvhgdED2WJGgxBKb,spotify:track:5S0QZGDvhgdED2WJGgxBKb,https://api.spotify.com/v1/tracks/5S0QZGDvhgdED2WJGgxBKb,https://api.spotify.com/v1/audio-analysis/5S0QZGDvhgdED2WJGgxBKb,158427,4,2021
Migos,Straightenin,0.848,0.625,9,-5.776,1,0.11,0.0319,0.0,0.101,0.106,135.957,audio_features,15EH2glphTjcarRjAsc0EB,spotify:track:15EH2glphTjcarRjAsc0EB,https://api.spotify.com/v1/tracks/15EH2glphTjcarRjAsc0EB,https://api.spotify.com/v1/audio-analysis/15EH2glphTjcarRjAsc0EB,255023,4,2021
Niko Moon,NO SAD SONGS,0.747,0.791,11,-6.273,1,0.0543,0.00965,1.34e-06,0.353,0.731,146.877,audio_features,7bL7jrv7ZOlSotkWa7UNuR,spotify:track:7bL7jrv7ZOlSotkWa7UNuR,https://api.spotify.com/v1/tracks/7bL7jrv7ZOlSotkWa7UNuR,https://api.spotify.com/v1/audio-analysis/7bL7jrv7ZOlSotkWa7UNuR,172693,4,2021
Kevin Gates,Plug Daughter 2,0.763,0.806,7,-5.082,0,0.172,0.668,6.99e-06,0.527,0.739,127.998,audio_features,4v3qXiywDkNfckPnWo8yqy,spotify:track:4v3qXiywDkNfckPnWo8yqy,https://api.spotify.com/v1/tracks/4v3qXiywDkNfckPnWo8yqy,https://api.spotify.com/v1/audio-analysis/4v3qXiywDkNfckPnWo8yqy,226875,4,2021
Josh Melton,I Get That With You,0.617,0.802,9,-6.728,1,0.0347,0.0251,0.0,0.206,0.425,106.011,audio_features,6o0sttjutkWGYefP7OsaYX,spotify:track:6o0sttjutkWGYefP7OsaYX,https://api.spotify.com/v1/tracks/6o0sttjutkWGYefP7OsaYX,https://api.spotify.com/v1/audio-analysis/6o0sttjutkWGYefP7OsaYX,189387,4,2021
Morgan Wallen,More Than My Hometown,0.621,0.882,6,-5.01,1,0.0459,0.601,0.0,0.132,0.574,126.014,audio_features,0eBXyY4SatzpE7opnzgXvz,spotify:track:0eBXyY4SatzpE7opnzgXvz,https://api.spotify.com/v1/tracks/0eBXyY4SatzpE7opnzgXvz,https://api.spotify.com/v1/audio-analysis/0eBXyY4SatzpE7opnzgXvz,216573,4,2020
Lee Brice,One Of Them Girls,0.643,0.79,4,-6.079,1,0.0461,0.29,0.0,0.107,0.808,95.981,audio_features,6uyiyatWPCqC59Mm4rO8xL,spotify:track:6uyiyatWPCqC59Mm4rO8xL,https://api.spotify.com/v1/tracks/6uyiyatWPCqC59Mm4rO8xL,https://api.spotify.com/v1/audio-analysis/6uyiyatWPCqC59Mm4rO8xL,188893,4,2020
Luke Bryan,One Margarita,0.641,0.842,9,-4.872,1,0.0464,0.0969,0.0,0.169,0.738,89.997,audio_features,1Y3TlYJNhIa7k4YAvFkJAB,spotify:track:1Y3TlYJNhIa7k4YAvFkJAB,https://api.spotify.com/v1/tracks/1Y3TlYJNhIa7k4YAvFkJAB,https://api.spotify.com/v1/audio-analysis/1Y3TlYJNhIa7k4YAvFkJAB,193427,4,2020
Rod Wave,Girl Of My Dreams,0.586,0.547,4,-7.383,0,0.095,0.502,0.0,0.0963,0.35,75.911,audio_features,65QRS8iMQ1TsQ93fPZIZ4i,spotify:track:65QRS8iMQ1TsQ93fPZIZ4i,https://api.spotify.com/v1/tracks/65QRS8iMQ1TsQ93fPZIZ4i,https://api.spotify.com/v1/audio-analysis/65QRS8iMQ1TsQ93fPZIZ4i,159817,4,2020
Sam Hunt,Hard To Forget,0.689,0.689,4,-5.517,1,0.045,0.23,0.0,0.57,0.664,130.069,audio_features,10xuH52YSXHWFwCaF1fsDd,spotify:track:10xuH52YSXHWFwCaF1fsDd,https://api.spotify.com/v1/tracks/10xuH52YSXHWFwCaF1fsDd,https://api.spotify.com/v1/audio-analysis/10xuH52YSXHWFwCaF1fsDd,204760,4,2020
Russell Dickerson,Love You Like I Used To,0.503,0.789,10,-4.619,1,0.0411,0.137,0.0,0.143,0.586,152.028,audio_features,5oVEXLYT47mTPnHwTGHciX,spotify:track:5oVEXLYT47mTPnHwTGHciX,https://api.spotify.com/v1/tracks/5oVEXLYT47mTPnHwTGHciX,https://api.spotify.com/v1/audio-analysis/5oVEXLYT47mTPnHwTGHciX,186613,4,2020
Kane Brown,Cool Again,0.608,0.735,4,-5.497,1,0.0371,0.0156,1.69e-06,0.361,0.773,90.007,audio_features,5P3oaNpPDVLRJsL3152SEs,spotify:track:5P3oaNpPDVLRJsL3152SEs,https://api.spotify.com/v1/tracks/5P3oaNpPDVLRJsL3152SEs,https://api.spotify.com/v1/audio-analysis/5P3oaNpPDVLRJsL3152SEs,164668,4,2020
Parmalee,Just the Way,0.544,0.829,9,-2.84,1,0.0404,0.107,0.0,0.317,0.815,90.048,audio_features,5PAvFGse5jjDH9ke8Mae7D,spotify:track:5PAvFGse5jjDH9ke8Mae7D,https://api.spotify.com/v1/tracks/5PAvFGse5jjDH9ke8Mae7D,https://api.spotify.com/v1/audio-analysis/5PAvFGse5jjDH9ke8Mae7D,193880,4,2020
Thomas Rhett,Be A Light,0.507,0.493,0,-6.676,1,0.0267,0.0397,1.32e-06,0.102,0.261,97.85,audio_features,5o6dFqafETxZNqUFt9ZqAC,spotify:track:5o6dFqafETxZNqUFt9ZqAC,https://api.spotify.com/v1/tracks/5o6dFqafETxZNqUFt9ZqAC,https://api.spotify.com/v1/audio-analysis/5o6dFqafETxZNqUFt9ZqAC,173961,4,2020
Lil Baby,Sum 2 Prove,0.827,0.552,4,-7.571,0,0.274,0.0169,0.0,0.122,0.408,124.011,audio_features,5f4Hy5mw5SRaUgXX9c6P5S,spotify:track:5f4Hy5mw5SRaUgXX9c6P5S,https://api.spotify.com/v1/tracks/5f4Hy5mw5SRaUgXX9c6P5S,https://api.spotify.com/v1/audio-analysis/5f4Hy5mw5SRaUgXX9c6P5S,205760,4,2020
Blake Shelton,Nobody But You (Duet with Gwen Stefani),0.463,0.653,0,-5.515,1,0.0273,0.111,0.000136,0.172,0.233,143.912,audio_features,5M8goiFYynmNxhueYW6grR,spotify:track:5M8goiFYynmNxhueYW6grR,https://api.spotify.com/v1/tracks/5M8goiFYynmNxhueYW6grR,https://api.spotify.com/v1/audio-analysis/5M8goiFYynmNxhueYW6grR,194867,4,2020
Florida Georgia Line,I Love My Country,0.527,0.943,4,-3.56,1,0.065,0.0249,0.0,0.373,0.584,140.132,audio_features,5Bgz33zJYpeAARRA0X30Gb,spotify:track:5Bgz33zJYpeAARRA0X30Gb,https://api.spotify.com/v1/tracks/5Bgz33zJYpeAARRA0X30Gb,https://api.spotify.com/v1/audio-analysis/5Bgz33zJYpeAARRA0X30Gb,184573,4,2020
YoungBoy Never Broke Again,Lil Top,0.708,0.654,5,-6.76,0,0.369,0.0556,0.0,0.208,0.697,168.032,audio_features,1aMokXl3uKDvCh4BBcjFOA,spotify:track:1aMokXl3uKDvCh4BBcjFOA,https://api.spotify.com/v1/tracks/1aMokXl3uKDvCh4BBcjFOA,https://api.spotify.com/v1/audio-analysis/1aMokXl3uKDvCh4BBcjFOA,185746,4,2020
Keith Urban,God Whispered Your Name,0.592,0.601,2,-6.701,1,0.0499,0.307,0.0,0.128,0.549,145.972,audio_features,4YElAUpi3pmnJTMHMThZRd,spotify:track:4YElAUpi3pmnJTMHMThZRd,https://api.spotify.com/v1/tracks/4YElAUpi3pmnJTMHMThZRd,https://api.spotify.com/v1/audio-analysis/4YElAUpi3pmnJTMHMThZRd,232160,4,2020
Kenny Chesney,Here And Now,0.506,0.813,9,-3.575,1,0.0532,0.0505,0.0,0.12,0.706,147.996,audio_features,7qRVyZDt1Caftkk8CQlKtk,spotify:track:7qRVyZDt1Caftkk8CQlKtk,https://api.spotify.com/v1/tracks/7qRVyZDt1Caftkk8CQlKtk,https://api.spotify.com/v1/audio-analysis/7qRVyZDt1Caftkk8CQlKtk,171493,4,2020
Moneybagg Yo,Said Sum,0.929,0.667,8,-6.789,0,0.353,0.0185,0.0,0.1,0.274,126.998,audio_features,3sKz6Sd72K0ofPWcJPPk6H,spotify:track:3sKz6Sd72K0ofPWcJPPk6H,https://api.spotify.com/v1/tracks/3sKz6Sd72K0ofPWcJPPk6H,https://api.spotify.com/v1/audio-analysis/3sKz6Sd72K0ofPWcJPPk6H,155168,4,2020
Chris Stapleton,Starting Over,0.638,0.538,10,-8.445,1,0.0315,0.452,0.000415,0.0695,0.318,89.124,audio_features,3K07bGe8iljQ3mOKArHLDo,spotify:track:3K07bGe8iljQ3mOKArHLDo,https://api.spotify.com/v1/tracks/3K07bGe8iljQ3mOKArHLDo,https://api.spotify.com/v1/audio-analysis/3K07bGe8iljQ3mOKArHLDo,240413,4,2020
Jordan Davis,Almost Maybes,0.582,0.868,11,-3.927,1,0.0522,0.146,0.0,0.103,0.555,90.105,audio_features,14JFKtBSqefxfMiKhq6JT8,spotify:track:14JFKtBSqefxfMiKhq6JT8,https://api.spotify.com/v1/tracks/14JFKtBSqefxfMiKhq6JT8,https://api.spotify.com/v1/audio-analysis/14JFKtBSqefxfMiKhq6JT8,179153,4,2020
Sean Stemaly,Come Back To Bed,0.525,0.84,1,-4.21,0,0.037,0.42,1.67e-05,0.361,0.806,136.037,audio_features,0kSUH6KBoUrHWL93j1Lx3h,spotify:track:0kSUH6KBoUrHWL93j1Lx3h,https://api.spotify.com/v1/tracks/0kSUH6KBoUrHWL93j1Lx3h,https://api.spotify.com/v1/audio-analysis/0kSUH6KBoUrHWL93j1Lx3h,183920,4,2020
Brett Young,Lady,0.408,0.523,7,-8.001,1,0.0353,0.417,9.58e-06,0.0877,0.428,169.954,audio_features,3ySLzrN7950dpf1ncttONO,spotify:track:3ySLzrN7950dpf1ncttONO,https://api.spotify.com/v1/tracks/3ySLzrN7950dpf1ncttONO,https://api.spotify.com/v1/audio-analysis/3ySLzrN7950dpf1ncttONO,193416,4,2020
King Von,Took Her To The O,0.82,0.592,1,-7.002,1,0.29,0.0149,4.71e-06,0.121,0.4,159.98,audio_features,7fEoXCZTZFosUFvFQg1BmW,spotify:track:7fEoXCZTZFosUFvFQg1BmW,https://api.spotify.com/v1/tracks/7fEoXCZTZFosUFvFQg1BmW,https://api.spotify.com/v1/audio-analysis/7fEoXCZTZFosUFvFQg1BmW,196180,4,2020
Lil Uzi Vert,Lo Mein,0.855,0.676,1,-5.736,1,0.325,0.0888,0.0,0.144,0.509,133.082,audio_features,6CUP2khYzdphXebxVTfPE3,spotify:track:6CUP2khYzdphXebxVTfPE3,https://api.spotify.com/v1/tracks/6CUP2khYzdphXebxVTfPE3,https://api.spotify.com/v1/audio-analysis/6CUP2khYzdphXebxVTfPE3,195299,4,2020
G Herbo,PTSD,0.883,0.808,1,-3.158,0,0.183,0.0317,0.0,0.207,0.805,119.012,audio_features,3jT2LKH0RSbQ8jIUNFzXm5,spotify:track:3jT2LKH0RSbQ8jIUNFzXm5,https://api.spotify.com/v1/tracks/3jT2LKH0RSbQ8jIUNFzXm5,https://api.spotify.com/v1/audio-analysis/3jT2LKH0RSbQ8jIUNFzXm5,232065,4,2020
Dustin Lynch,Momma’s House,0.633,0.858,11,-3.509,0,0.0356,0.278,0.0,0.315,0.541,119.998,audio_features,51FVpJr3WL7vvdfCa7j2jr,spotify:track:51FVpJr3WL7vvdfCa7j2jr,https://api.spotify.com/v1/tracks/51FVpJr3WL7vvdfCa7j2jr,https://api.spotify.com/v1/audio-analysis/51FVpJr3WL7vvdfCa7j2jr,220160,4,2020
Luke Combs,Forever After All,0.487,0.65,0,-5.195,1,0.0253,0.191,0.0,0.0933,0.456,151.964,audio_features,6IBcOGPsniK3Pso1wHIhew,spotify:track:6IBcOGPsniK3Pso1wHIhew,https://api.spotify.com/v1/tracks/6IBcOGPsniK3Pso1wHIhew,https://api.spotify.com/v1/audio-analysis/6IBcOGPsniK3Pso1wHIhew,232533,4,2020
AJR,Bang!,0.74,0.516,1,-6.233,0,0.0507,0.0183,0.0,0.0558,0.698,139.918,audio_features,53BHUFdQphHiZUUG3nx9zn,spotify:track:53BHUFdQphHiZUUG3nx9zn,https://api.spotify.com/v1/tracks/53BHUFdQphHiZUUG3nx9zn,https://api.spotify.com/v1/audio-analysis/53BHUFdQphHiZUUG3nx9zn,170858,4,2020
Lil Durk,3 Headed Goat (feat. Lil Baby & Polo G),0.837,0.482,8,-8.608,0,0.365,0.268,0.0,0.0991,0.444,143.01,audio_features,2h4cmbyb6S7e8igDZIITJU,spotify:track:2h4cmbyb6S7e8igDZIITJU,https://api.spotify.com/v1/tracks/2h4cmbyb6S7e8igDZIITJU,https://api.spotify.com/v1/audio-analysis/2h4cmbyb6S7e8igDZIITJU,169532,4,2020
Cole Swindell,Single Saturday Night,0.623,0.79,7,-5.07,1,0.0473,0.118,0.0,0.226,0.694,81.949,audio_features,1irAliF0T8sLIOPJp6n7rU,spotify:track:1irAliF0T8sLIOPJp6n7rU,https://api.spotify.com/v1/tracks/1irAliF0T8sLIOPJp6n7rU,https://api.spotify.com/v1/audio-analysis/1irAliF0T8sLIOPJp6n7rU,187684,4,2020
Megan Thee Stallion,Girls in the Hood,0.821,0.816,6,-3.835,1,0.352,0.00711,0.0,0.0645,0.797,179.974,audio_features,7yiSvALPjMrBLDDrbcDRNy,spotify:track:7yiSvALPjMrBLDDrbcDRNy,https://api.spotify.com/v1/tracks/7yiSvALPjMrBLDDrbcDRNy,https://api.spotify.com/v1/audio-analysis/7yiSvALPjMrBLDDrbcDRNy,154389,4,2020
Polo G,Go Stupid,0.92,0.833,1,-3.18,1,0.253,0.0277,0.0,0.0596,0.645,141.034,audio_features,4PklAHGXT5ityno3IA8SKd,spotify:track:4PklAHGXT5ityno3IA8SKd,https://api.spotify.com/v1/tracks/4PklAHGXT5ityno3IA8SKd,https://api.spotify.com/v1/audio-analysis/4PklAHGXT5ityno3IA8SKd,165726,4,2020
Tim McGraw,I Called Mama,0.499,0.619,2,-7.054,1,0.0339,0.571,4.82e-06,0.148,0.514,86.185,audio_features,2oWuBmQtYMx3LEgahIsJvs,spotify:track:2oWuBmQtYMx3LEgahIsJvs,https://api.spotify.com/v1/tracks/2oWuBmQtYMx3LEgahIsJvs,https://api.spotify.com/v1/audio-analysis/2oWuBmQtYMx3LEgahIsJvs,212147,4,2020
Latto,B*tch From Da Souf (Remix) (feat. Trina),0.835,0.53,1,-5.699,1,0.36,0.0649,0.0,0.133,0.414,150.081,audio_features,39GH3B0XsTd4SsqT7DJijs,spotify:track:39GH3B0XsTd4SsqT7DJijs,https://api.spotify.com/v1/tracks/39GH3B0XsTd4SsqT7DJijs,https://api.spotify.com/v1/audio-analysis/39GH3B0XsTd4SsqT7DJijs,224119,4,2020
Dan + Shay,I Should Probably Go To Bed,0.721,0.277,1,-7.128,1,0.0365,0.634,0.0,0.112,0.309,131.935,audio_features,5ovVcYo2MvjVydFwFyaaqy,spotify:track:5ovVcYo2MvjVydFwFyaaqy,https://api.spotify.com/v1/tracks/5ovVcYo2MvjVydFwFyaaqy,https://api.spotify.com/v1/audio-analysis/5ovVcYo2MvjVydFwFyaaqy,171827,4,2020
DaBaby,JUMP (feat. YoungBoy Never Broke Again),0.896,0.72,0,-6.262,0,0.355,0.169,0.0,0.252,0.966,140.1,audio_features,0oT9ElXYSxvnOOagP9efDq,spotify:track:0oT9ElXYSxvnOOagP9efDq,https://api.spotify.com/v1/tracks/0oT9ElXYSxvnOOagP9efDq,https://api.spotify.com/v1/audio-analysis/0oT9ElXYSxvnOOagP9efDq,212093,4,2020
Tenille Townes,Holding Out for the One,0.602,0.769,6,-3.476,1,0.0348,0.00779,0.0,0.362,0.794,85.02,audio_features,4VbZKN145Y2Z3AesA729LE,spotify:track:4VbZKN145Y2Z3AesA729LE,https://api.spotify.com/v1/tracks/4VbZKN145Y2Z3AesA729LE,https://api.spotify.com/v1/audio-analysis/4VbZKN145Y2Z3AesA729LE,194427,4,2020
iann dior,Prospect (ft. Lil Baby),0.816,0.579,1,-6.097,1,0.0867,0.203,0.0,0.127,0.43,120.078,audio_features,4iHSE5R1U8jf84tRn52xRt,spotify:track:4iHSE5R1U8jf84tRn52xRt,https://api.spotify.com/v1/tracks/4iHSE5R1U8jf84tRn52xRt,https://api.spotify.com/v1/audio-analysis/4iHSE5R1U8jf84tRn52xRt,226314,4,2020
